"TOA5","CR3000_Estacao","CR3000","4133","CR3000.Std.10","CPU:BETANIA_sem sonico.CR3","44239","Baixa1"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","NRLite_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCorr_Avg","CG3DnCorr_Avg","CNR1TC_Avg","CMA11Up_Avg","CMA11Dn_Avg","LI190S_Avg","VW_Avg","HFP01_Avg","STP01_50cm_Avg","STP01_20cm_Avg","STP01_10cm_Avg","STP01_5cm_Avg","STP01_2cm_Avg","CS106_Avg","HMP45C_Temp_Avg","HMP45C_RH_Avg","WindSpeed","WindDirection","TB4_Tot"
"TS","RN","","","W/m2","W/m2","W/m2","W/m2","W/m2","deg_C","W/m2","W/m2","umol/mol","%","W/m2","deg_C","deg_C","deg_C","deg_C","deg_C","hPa","dec_C","%","m/s","Deg","mm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc:Averaged_Value","WVc:Averaged_Value","Tot"
"2015-06-26 00:00:00",191532,12.27,23.79,-33.09534,0.3052327,3.199017,835.3135,875.0463,79.73655,0,1.228135,0.002101097,0.2429539,121.5335,28.30843,28.17085,27.65023,27.21924,26.75784,1011.916,25.1374,81.80489,0,0,0
"2015-06-26 00:10:00",191533,12.27,23.73,-31.86162,0.01107065,2.432382,834.5219,873.822,79.63266,0,0.9144342,0.007003659,0.2429341,120.0137,28.30906,28.14291,27.61337,27.18488,26.71749,1011.826,24.9852,82.59294,0,0,0
"2015-06-26 00:20:00",191534,12.27,23.66,-33.50468,0,2.407468,833.3892,872.4395,79.45708,0,0.8797194,0,0.2429011,110.2517,28.31018,28.11522,27.57949,27.14268,26.67342,1011.732,24.8207,84.02362,0,0,0
"2015-06-26 00:30:00",191535,12.27,23.58,-32.2637,0.002767695,2.47905,832.2996,871.2056,79.33025,0,0.8826187,0.004902583,0.2428716,105.287,28.31098,28.0893,27.54693,27.10679,26.64345,1011.61,24.68828,85.71687,0,0,0
"2015-06-26 00:40:00",191536,12.27,23.5,-32.90419,0,2.295962,831.6106,870.6042,79.2037,0,0.8485385,0.004202168,0.2428406,97.02294,28.3103,28.06344,27.50997,27.07242,26.61828,1011.495,24.537,87.82846,0,0,0
"2015-06-26 00:50:00",191537,12.26,23.42,-30.856,0.04507334,2.440683,832.0371,870.1809,79.11869,0,0.8691136,0.008404392,0.2428311,89.69313,28.30914,28.03359,27.47406,27.03756,26.5741,1011.44,24.50032,88.92767,0,0,0
"2015-06-26 01:00:00",191538,12.25,23.36,-31.0926,0.0470501,2.446207,831.9338,869.6434,79.05879,0,0.9333928,0.0182094,0.242793,82.43259,28.31001,28.00716,27.4437,27.00183,26.53782,1011.362,24.46484,89.48024,0,0,0
"2015-06-26 01:10:00",191539,12.24,23.31,-31.26593,0.04705036,2.362394,832.3815,869.2872,79.00103,0,0.8681476,0.006303308,0.2427807,77.15067,28.30988,27.98258,27.40977,26.96764,26.50844,1011.339,24.45587,90.24918,0,0,0
"2015-06-26 01:20:00",191540,12.24,23.27,-30.85237,0.03558413,2.239429,833.5486,868.8005,78.97549,0,0.8443625,0.01330689,0.2427491,67.21162,28.30766,27.95567,27.37583,26.93014,26.46888,1011.318,24.37555,90.8324,0,0,0
"2015-06-26 01:30:00",191541,12.24,23.24,-34.90022,0.009884557,2.242213,834.9845,868.7755,78.95854,0,0.8806891,0.00490257,0.2427338,59.09731,28.30761,27.93027,27.3442,26.89269,26.42808,1011.313,24.25794,91.25945,0,0,0
"2015-06-26 01:40:00",191542,12.23,23.2,-32.2857,0.06879641,2.874028,836.228,869.0324,79.00112,0,1.098609,0.006303344,0.242711,47.72771,28.30671,27.90484,27.3108,26.85903,26.40486,1011.284,24.26282,91.6237,0,0,0
"2015-06-26 01:50:00",191543,12.23,23.18,-30.82269,0.04705059,2.121231,837.6528,869.0964,79.01965,0,0.8356922,0.0168089,0.2426879,43.16372,28.30564,27.8776,27.28099,26.82848,26.3722,1011.282,24.25736,91.76854,0,0,0
"2015-06-26 02:00:00",191544,12.22,23.15,-32.63109,0.03360749,2.0378,838.0471,868.4156,78.9352,0,0.8202617,0.01820961,0.2426675,35.26077,28.30396,27.85139,27.25361,26.79585,26.33134,1011.205,24.154,91.9772,0,0,0
"2015-06-26 02:10:00",191545,12.22,23.1,-31.06527,0.09884425,2.017215,838.8842,868.0151,78.89922,0,0.7746112,0.01470754,0.2426434,21.41581,28.30155,27.82246,27.22147,26.76273,26.28373,1011.126,24.14401,92.19746,0,0,0
"2015-06-26 02:20:00",191546,12.22,23.06,-33.2523,0.02767657,1.895845,839.9068,867.2982,78.84964,0,0.7463304,0.01890983,0.2425978,6.93344,28.3005,27.79967,27.1882,26.72798,26.24013,1011.013,24.10279,92.28813,0,0,0
"2015-06-26 02:30:00",191547,12.22,23.02,-30.52196,0.02174606,1.873719,841.2512,867.0016,78.81485,0,0.7026237,0.02241181,0.2425761,-4.322042,28.2991,27.77776,27.15837,26.69423,26.20615,1010.97,24.00966,92.5675,0,0,0
"2015-06-26 02:40:00",191548,12.22,22.98,-30.01857,0.0672148,1.989559,842.46,866.7422,78.77236,0,0.706478,0.01330697,0.2425567,-6.819143,28.297,27.75287,27.12941,26.66341,26.18102,1010.951,23.99,92.92473,0,0,0
"2015-06-26 02:50:00",191549,12.26,22.94,-33.21328,0.1795037,1.938563,843.353,866.2399,78.73821,0,0.7035885,0.03221708,0.2425441,-15.42349,28.29405,27.72576,27.09904,26.62894,26.13476,1010.942,23.94827,93.15048,0,0,0
"2015-06-26 03:00:00",191550,12.27,22.91,-31.14116,0.01700139,1.834174,834.9914,856.5697,77.76862,0,0.6319089,0.02381252,0.2425146,-25.28257,28.292,27.70187,27.06998,26.59737,26.08999,1010.888,23.88856,93.3956,0,0,0
"2015-06-26 03:10:00",191551,12.27,22.88,-30.84782,0.01858311,1.82115,820.8423,841.1314,76.18573,0,0.6174533,0.04482409,0.2424925,-33.65725,28.29001,27.68071,27.03962,26.56302,26.03976,1010.834,23.88345,93.6974,0,0,0
"2015-06-26 03:20:00",191552,12.26,22.86,-30.05482,0.01304768,1.850006,814.0861,833.4082,75.35099,0,0.6364143,0.02521346,0.242469,-41.41383,28.28646,27.65774,27.01173,26.52703,25.99495,1010.901,23.85792,93.90434,0,0,0
"2015-06-26 03:30:00",191553,12.26,22.84,-32.42593,0.06286551,1.811242,813.5042,832.1595,75.1974,0,0.6511939,0.04972617,0.2424411,-49.44798,28.28369,27.62984,26.98305,26.49676,25.96995,1010.923,23.85057,94.05737,0,0,0
"2015-06-26 03:40:00",191554,12.25,22.83,-32.27997,0.03123518,1.79266,815.7767,833.8787,75.38937,0,0.6576229,0.034318,0.2424316,-54.23743,28.28107,27.60715,26.95702,26.47099,25.95028,1010.951,23.88447,94.19365,0.01388333,64.35856,0
"2015-06-26 03:50:00",191555,12.25,22.84,-33.80434,0.004349242,1.594982,818.3624,836.3152,75.63145,0,0.7476257,0.04062164,0.2423976,-52.30235,28.27677,27.5825,26.92784,26.44596,25.94334,1010.996,23.89545,94.23203,0.03936331,62.04425,0
"2015-06-26 04:00:00",191556,12.24,22.84,-31.93194,0,1.486631,821.8738,839.2503,75.96638,0,0.7804025,0.05462845,0.242383,-50.70495,28.2745,27.5605,26.90338,26.42522,25.9493,1011.048,23.8351,94.03872,0,0,0
"2015-06-26 04:10:00",191557,12.24,22.82,-28.29718,0.01897831,1.687096,829.7311,846.4277,76.70415,0,0.6489458,0.04552406,0.2423561,-57.99815,28.27118,27.53727,26.87829,26.4062,25.93149,1011.064,23.76715,94.0322,0,0,0
"2015-06-26 04:20:00",191558,12.24,22.79,-32.30962,0.01027993,1.619482,835.1305,851.19,77.17656,0,0.5933385,0.04202198,0.2423293,-69.66518,28.26728,27.51454,26.85319,26.38256,25.9052,1011.15,23.69589,94.09023,0,0,0
"2015-06-26 04:30:00",191559,12.24,22.75,-33.15297,0.02055982,1.708051,841.0908,857.3074,77.73625,0,0.6981224,0.03361779,0.2423075,-78.13819,28.26366,27.49299,26.82876,26.3564,25.88594,1011.199,23.70173,94.32549,0.1024098,56.58246,0
"2015-06-26 04:40:00",191560,12.24,22.75,-32.5194,0.004744538,1.727018,849.3363,865.3102,78.58719,0,0.8607551,0.04342264,0.2422933,-69.22476,28.26085,27.47223,26.80561,26.33436,25.86259,1011.251,23.80043,94.15637,0,0,0
"2015-06-26 04:50:00",191561,12.23,22.74,-31.53107,0.002372283,1.568076,850.9434,866.0099,78.68971,0,0.6354416,0.04482337,0.2422566,-70.28595,28.25654,27.44928,26.78286,26.31344,25.85178,1011.225,23.72233,93.99461,0,0,0
"2015-06-26 05:00:00",191562,12.22,22.7,-29.9635,0.004744582,1.697767,850.4022,865.095,78.57927,0,0.6303014,0.04202194,0.2422158,-74.48018,28.25297,27.42921,26.75795,26.29111,25.8316,1011.286,23.61575,94.04366,0,0,0
"2015-06-26 05:10:00",191563,12.22,22.68,-31.05011,0.002372285,1.723069,850.5079,864.8417,78.54535,0,0.6036229,0.05602917,0.2421995,-78.37965,28.24866,27.40614,26.73519,26.26868,25.79528,1011.372,23.58807,94.18713,0,0,0
"2015-06-26 05:20:00",191564,12.22,22.64,-31.63202,0.004349192,1.785939,850.413,864.4788,78.50951,0,0.605553,0.05602933,0.2421785,-88.96495,28.24334,27.38502,26.71117,26.24002,25.75381,1011.43,23.52755,94.27274,0,0,0
"2015-06-26 05:30:00",191565,12.22,22.6,-32.26178,0.00593072,1.758265,850.4595,864.2721,78.49833,0,0.607161,0.09244869,0.2421588,-94.91515,28.24125,27.36652,26.68956,26.21369,25.71588,1011.436,23.50783,94.41319,0,0,0
"2015-06-26 05:40:00",191566,12.22,22.57,-32.00043,0.01858283,1.602468,850.5588,863.9592,78.46906,0,0.5361219,0.04482321,0.2421523,-90.33513,28.23568,27.34288,26.66339,26.18462,25.67212,1011.494,23.45951,94.49813,0,0,0
"2015-06-26 05:50:00",191567,12.22,22.54,-31.06235,0.03044438,1.789899,850.6319,863.6116,78.44447,0,0.5560565,0.03291732,0.2421265,-100.4679,28.23131,27.32425,26.64317,26.1594,25.63762,1011.544,23.4435,94.67037,0,0,0
"2015-06-26 06:00:00",191568,12.21,22.52,-30.35965,0.7622969,1.834969,850.8256,863.573,78.43118,0.3406195,0.6894442,0.3088627,0.2421099,-111.5241,28.22634,27.30482,26.61816,26.13344,25.61056,1011.624,23.4007,94.77326,0,0,0
"2015-06-26 06:10:00",191569,12.21,22.5,-28.4171,4.145597,2.329206,851.9731,864.5975,78.50642,3.684556,1.08833,4.079663,0.2421003,-109.0641,28.22261,27.28306,26.5949,26.10719,25.58854,1011.754,23.38597,94.90938,0,0,0
"2015-06-26 06:20:00",191570,12.21,22.51,-24.97901,10.42858,3.178077,853.338,866.3159,78.60074,10.41908,1.954226,11.34036,0.2420739,-110.2731,28.2179,27.26402,26.57237,26.08943,25.60792,1011.85,23.42242,95.06456,0,0,0
"2015-06-26 06:30:00",191571,12.21,22.56,-19.5892,18.21965,3.843124,854.7578,868.0676,78.74377,18.57159,2.825603,20.69595,0.2420562,-105.37,28.21428,27.24695,26.55454,26.0818,25.61888,1011.944,23.49789,95.12323,0,0,0
"2015-06-26 06:40:00",191572,12.22,22.63,-15.54159,24.77489,4.695135,856.3169,870.1901,78.90441,25.40589,3.41313,28.88444,0.2420273,-99.78391,28.2097,27.22727,26.53644,26.0807,25.6534,1012.052,23.5663,95.18489,0,0,0
"2015-06-26 06:50:00",191573,12.23,22.73,-12.72201,30.37364,5.394521,858.4952,873.0446,79.13284,31.2167,4.111217,34.93673,0.2420039,-96.16421,28.20338,27.20694,26.51977,26.09048,25.71103,1012.106,23.78544,95.312,0.01225,138.5309,0
"2015-06-26 07:00:00",191574,12.24,22.89,-9.006035,36.91076,6.22797,861.7435,876.9807,79.48444,38.19958,5.181203,42.00192,0.2419801,-84.90717,28.19925,27.19184,26.51559,26.11029,25.77724,1012.282,24.06525,95.31562,0.06272001,118.9743,0
"2015-06-26 07:10:00",191575,12.24,23.09,-5.483693,44.08158,7.898736,864.8049,881.0461,79.79961,48.06531,7.180313,50.15282,0.2419384,-75.30896,28.19573,27.17689,26.51463,26.13648,25.84459,1012.426,24.38617,95.24875,0.00882,159.0591,0
"2015-06-26 07:20:00",191576,12.4,23.37,5.835315,53.17094,21.28751,867.5048,886.592,80.16924,56.13511,18.33576,59.43288,0.2418898,-63.30948,28.19068,27.1614,26.515,26.16488,25.91231,1012.552,24.68306,94.73806,0.06908992,176.2475,0
"2015-06-26 07:30:00",191577,12.71,23.61,34.8992,95.27405,35.37425,865.8606,888.4611,80.17749,119.0704,26.2123,145.2432,0.2418165,-41.38138,28.18497,27.14469,26.51841,26.19919,25.99638,1012.502,25.53358,86.04237,0.4940831,136.7033,0
"2015-06-26 07:40:00",191578,12.92,23.78,152.3902,232.1764,43.26317,862.8867,899.2286,81.74737,264.1134,31.55228,237.4279,0.2417554,-23.87943,28.18093,27.13201,26.52958,26.2516,26.12928,1012.557,26.78856,75.26354,0.2340563,119.0574,0
"2015-06-26 07:50:00",191579,13.01,24.24,166.3725,271.7994,49.28451,867.4924,917.3635,84.65669,294.7009,44.57327,274.235,0.2417224,-20.75028,28.17624,27.12447,26.55147,26.31871,26.21544,1012.62,27.70588,67.66644,0.3887332,116.5945,0
"2015-06-26 08:00:00",191580,13.1,25.01,184.155,316.01,60.72663,881.6975,935.4579,86.96333,330.7612,58.96606,311.121,0.2416827,-11.2676,28.17294,27.11787,26.57958,26.37328,26.29048,1012.833,28.18295,64.19193,0.5646443,124.7298,0
"2015-06-26 08:10:00",191581,13.12,25.93,210.0056,359.3506,66.95112,890.4208,944.6455,88.26297,365.7089,67.41271,345.4385,0.2416158,3.954661,28.16831,27.11662,26.60483,26.43775,26.43911,1012.965,28.55534,60.33736,1.00891,107.0596,0
"2015-06-26 08:20:00",191582,13.17,26.86,227.0714,390.2446,70.7103,895.5637,953.8626,89.09559,394.4856,73.28589,373.5639,0.2415605,18.09279,28.16397,27.11156,26.63839,26.52555,26.65554,1013.045,28.53089,60.73172,0.6722803,146.0422,0
"2015-06-26 08:30:00",191583,13.03,27.83,255.3216,427.2954,76.10798,900.9204,960.6399,89.75056,427.9048,79.5478,408.8822,0.2415031,24.38971,28.15871,27.10566,26.6755,26.64279,26.88058,1013.14,28.69588,58.90602,0.9197295,142.3959,0
"2015-06-26 08:40:00",191584,12.96,28.79,277.0568,459.5291,80.07188,906.4873,969.7182,90.47322,458.4583,84.568,438.8055,0.2414363,36.52314,28.15585,27.10796,26.7263,26.76908,27.07894,1013.235,29.11783,58.24615,0.6900835,152.0632,0
"2015-06-26 08:50:00",191585,13.04,29.66,302.2561,493.7281,84.40152,911.5989,979.2746,91.13406,492.0112,89.61641,471.3136,0.2413155,50.67854,28.15031,27.10956,26.78748,26.89438,27.28322,1013.293,29.50529,58.2732,0.6977608,131.9681,0
"2015-06-26 09:00:00",191586,13.05,30.47,328.3184,532.3629,90.40079,917.1166,986.8734,91.75424,531.0361,96.3296,507.2658,0.2411767,65.30433,28.14636,27.11546,26.85339,27.03233,27.49692,1013.37,29.81338,57.4912,0.8220564,149.6325,0
"2015-06-26 09:10:00",191587,13.07,31.23,358.482,559.2365,92.75447,923.7445,996.8486,92.50826,555.2687,99.80939,533.717,0.24102,78.49273,28.14005,27.12313,26.92642,27.17051,27.72021,1013.373,30.28316,56.0826,0.6133174,123.696,0
"2015-06-26 09:20:00",191588,13.07,31.9,372.2937,580.1382,94.62695,926.112,1002.007,92.82732,575.6365,102.8481,555.5413,0.2408322,92.73122,28.13514,27.1344,27.00648,27.32532,27.97905,1013.352,30.53027,54.96318,0.8352875,129.5977,0
"2015-06-26 09:30:00",191589,13.07,32.49,401.7507,604.7615,98.65713,928.9323,1006.144,93.0614,601.8425,106.8618,582.8019,0.2406502,105.4743,28.13059,27.15359,27.09782,27.4953,28.228,1013.324,30.67754,53.08979,1.136473,98.78329,0
"2015-06-26 09:40:00",191590,13.06,32.91,438.4846,629.9321,103.2884,925.2801,1001.166,92.27206,628.6616,111.6296,610.3691,0.2404401,109.4937,28.12503,27.1734,27.18472,27.66843,28.45063,1013.317,30.63197,51.4683,1.79683,86.19845,0
"2015-06-26 09:50:00",191591,13.12,33.24,451.7754,657.2548,107.6792,925.1155,1005.111,92.03464,657.2585,115.9016,637.459,0.2402449,116.5901,28.11983,27.19947,27.28868,27.83195,28.71034,1013.319,30.94392,50.74937,1.76351,90.39741,0
"2015-06-26 10:00:00",191592,13.11,33.65,460.548,678.834,109.334,929.3586,1013.836,92.51639,681.1511,118.6269,658.3353,0.240036,121.5364,28.11496,27.23257,27.38856,28.00745,29.01484,1013.298,31.29002,50.91711,1.116874,109.1775,0
"2015-06-26 10:10:00",191593,13.08,34.09,471.4992,697.4287,110.1677,932.4626,1017.89,93.01389,702.9268,120.7476,678.3521,0.2398156,122.6854,28.10995,27.26688,27.50396,28.19456,29.34167,1013.199,31.22371,51.46448,1.136636,144.9478,0
"2015-06-26 10:20:00",191594,13.1,34.49,517.804,713.9419,112.8318,935.7256,1020.527,93.19876,722.8472,123.2317,698.946,0.2395868,116.014,28.10588,27.30715,27.62226,28.39503,29.65403,1013.133,31.43829,50.22667,1.32104,90.81476,0
"2015-06-26 10:30:00",191595,13.13,34.87,503.9671,729.7637,114.2263,936.8651,1023.42,93.30879,738.5153,124.9166,713.9683,0.2393747,112.4688,28.10036,27.34812,27.74352,28.60405,29.97247,1013.036,31.5889,50.74923,1.264527,120.1013,0
"2015-06-26 10:40:00",191596,13.09,35.2,526.9012,746.6292,115.9426,939.1275,1026.359,93.42804,755.2859,127.1021,731.4579,0.2391505,99.66364,28.09545,27.39253,27.87291,28.82091,30.29768,1013.007,31.66729,50.20624,1.066403,115.4555,0
"2015-06-26 10:50:00",191597,13.07,35.51,531.0495,759.9077,116.7439,942.4739,1030.214,93.81142,766.9503,127.7052,744.3196,0.238925,89.00129,28.09044,27.43763,28.00701,29.03793,30.61749,1013.042,31.73785,50.89685,0.9930668,133.2398,0
"2015-06-26 11:00:00",191598,13.07,35.81,544.3476,775.0039,117.5305,943.8458,1032.343,94.1058,780.6084,128.4638,759.9673,0.238705,61.41841,28.08573,27.49839,28.13914,29.26173,30.95444,1012.982,31.78799,50.68179,0.999437,135.369,0
"2015-06-26 11:10:00",191599,13.08,36.01,537.1874,750.0492,113.7121,941.833,1027.66,93.77359,755.376,124.0462,741.6528,0.2384931,26.04543,28.08273,27.55825,28.27608,29.48487,31.23638,1012.905,31.55873,50.33559,1.16326,113.1144,0
"2015-06-26 11:20:00",191600,13.09,36.16,576.6679,801.2296,122.3522,941.0042,1029.863,93.57365,803.5278,132.2913,789.1199,0.2382902,1.726581,28.07789,27.61872,28.41699,29.68773,31.5011,1012.731,31.82327,48.63895,1.29752,110.3821,0
"2015-06-26 11:30:00",191601,13.09,36.28,590.5363,809.6489,122.9954,941.9512,1030.991,93.503,810.4218,132.9888,798.7993,0.2380619,-44.53176,28.07207,27.67949,28.55711,29.8977,31.83423,1012.531,31.86645,48.27646,1.419039,107.542,0
"2015-06-26 11:40:00",191602,13.06,36.39,588.2335,801.5641,121.5837,943.1105,1029.078,93.38952,801.3666,131.4536,793.3823,0.2378459,-112.4138,28.06885,27.75023,28.69934,30.10635,32.05424,1012.4,31.98481,48.7829,1.382453,108.6225,0
"2015-06-26 11:50:00",191603,13.09,36.55,593.1163,826.3882,123.8855,948.6968,1037.066,94.04996,824.9768,134.1523,813.3958,0.2376392,-165.2494,28.06561,27.81865,28.84796,30.30087,32.36496,1012.225,32.20179,49.34367,1.04076,107.7064,0
"2015-06-26 12:00:00",191604,13.07,36.78,613.3063,836.0051,125.5305,951.3122,1039.098,94.31187,834.8986,135.6833,821.8299,0.2374212,-242.1682,28.06128,27.88729,28.98944,30.50874,32.63239,1012.07,32.44696,47.99712,1.384087,110.4353,0
"2015-06-26 12:10:00",191605,13.06,36.98,639.3771,868.1832,130.5424,953.5923,1040.325,94.35262,870.2175,141.6533,855.0232,0.2371802,-331.0627,28.05636,27.95952,29.13302,30.70506,32.84984,1011.974,32.43922,47.7794,1.16375,120.1858,0
"2015-06-26 12:20:00",191606,13.08,37.2,648.8915,864.4335,129.8028,954.663,1039.714,94.33575,867.0162,140.422,853.6295,0.2369605,-394.0131,28.05593,28.04252,29.27863,30.89879,33.10437,1011.829,32.49315,47.33085,1.618797,102.8625,0
"2015-06-26 12:30:00",191607,13.07,37.42,488.6526,676.5532,99.53948,963.3362,1034.553,94.52021,678.7241,108.1766,669.0753,0.2367468,-470.6591,28.05446,28.10774,29.42651,31.07877,33.19266,1011.736,32.49944,48.9125,1.00891,128.3039,0
"2015-06-26 12:40:00",191608,13.06,37.45,348.2505,500.1727,71.81792,957.497,1016.097,93.67718,506.0775,80.36287,505.2464,0.2366357,-590.7786,28.04969,28.1769,29.5604,31.14502,32.75392,1011.646,31.83635,50.73063,1.05056,138.2021,0
"2015-06-26 12:50:00",191609,13.06,37.31,384.5291,537.0449,80.56834,956.0898,1012.685,92.98221,542.5654,87.99909,541.6673,0.2365926,-651.1535,28.04795,28.25622,29.66299,31.08739,32.40459,1011.441,31.67744,51.17441,1.27155,105.9361,0
"2015-06-26 13:00:00",191610,13.08,37.19,513.0064,698.3592,108.3438,956.6403,1017.6,92.84641,711.2207,116.8602,706.4666,0.2365212,-667.7829,28.04655,28.33621,29.72838,31.01644,32.27497,1011.344,31.86112,49.62033,1.548726,87.19553,0
"2015-06-26 13:10:00",191611,13.06,37.41,627.6851,852.1394,131.3674,961.402,1037.543,94.15683,859.1601,140.7497,840.3732,0.2363316,-620.532,28.04655,28.41305,29.77994,31.04371,32.74399,1011.258,32.44205,48.99874,1.401563,106.1965,0
"2015-06-26 13:20:00",191612,13.07,37.71,586.9492,820.3337,124.6336,956.6039,1039.586,94.72126,827.3216,135.4777,809.1508,0.2361105,-654.0309,28.04642,28.48229,29.84081,31.20989,33.0905,1011.134,32.54252,48.34752,1.215036,114.4611,0
"2015-06-26 13:30:00",191613,13.1,37.98,448.0028,641.9231,93.96622,954.93,1031.462,94.72263,648.0929,104.5587,639.1643,0.2359076,-720.7643,28.04818,28.54948,29.9297,31.36551,33.22392,1011.034,32.45309,49.05321,0.9755896,127.9478,0
"2015-06-26 13:40:00",191614,13.06,38.08,496.3548,697.9269,106.1369,954.7076,1030.188,94.30144,703.7251,115.9255,692.386,0.235767,-773.6309,28.04665,28.61274,30.02073,31.43966,33.07423,1010.919,32.29948,50.24636,1.180248,101.6768,0
"2015-06-26 13:50:00",191615,13.08,38.34,531.9106,745.2892,114.8608,963.5931,1038.949,95.02781,752.3467,125.4091,732.6323,0.235613,-771.2814,28.04818,28.67929,30.09975,31.48907,33.18622,1010.763,32.76413,49.33625,1.018057,113.8863,0
"2015-06-26 14:00:00",191616,13.05,38.61,541.5655,702.6006,106.8182,967.7643,1032.501,94.88907,705.7671,116.8068,688.9581,0.2354186,-800.1025,28.05079,28.74292,30.17437,31.56026,33.22118,1010.576,32.41472,49.22088,1.721369,85.71706,0
"2015-06-26 14:10:00",191617,13.12,38.44,449.2483,628.6118,97.63709,953.9655,1017.338,93.2494,640.8151,107.6506,636.3848,0.2352919,"NAN",28.0506,28.80236,30.24144,31.58195,32.88635,1010.43,31.91998,50.67239,1.662734,85.45138,0
"2015-06-26 14:20:00",191618,13.2,38.3,426.5681,614.2715,95.44387,948.5604,1018.973,93.36207,616.4191,103.7001,611.0378,0.2351847,"NAN",28.05248,28.86877,30.29521,31.5486,32.84151,1010.251,32.13538,51.49101,1.739825,93.71362,0
"2015-06-26 14:30:00",191619,13.19,38.24,486.3784,672.3641,107.1339,941.3738,1016.404,93.22832,673.3538,115.5833,664.4561,0.2350611,"NAN",28.05568,28.92253,30.33427,31.53061,32.76171,1010.199,31.88671,50.11987,1.991523,74.91981,0
"2015-06-26 14:40:00",191620,13.21,38.21,455.103,632.8578,101.8205,942.5889,1016.735,93.2236,633.4395,109.5354,624.9885,0.2349553,"NAN",28.05963,28.98057,30.36991,31.51505,32.64382,1010.185,32.03271,49.68267,1.804833,85.20337,0
"2015-06-26 14:50:00",191621,13.24,38.08,367.2953,542.7993,87.84528,937.5918,1009.898,92.76189,543.8592,94.49191,539.4821,0.2348518,"NAN",28.06418,29.03707,30.39583,31.4802,32.46978,1010.034,31.9149,49.61218,1.852036,94.68515,0
"2015-06-26 15:00:00",191622,13.17,38.07,347.108,529.8347,86.80708,938.3252,1014.411,93.26137,530.8723,92.87984,525.4754,0.23479,"NAN",28.06839,29.08965,30.41579,31.42282,32.33605,1009.99,32.19283,48.6119,1.259953,97.82735,0
"2015-06-26 15:10:00",191623,12.98,38.14,320.2359,509.2895,84.71405,938.9651,1014.673,93.47956,511.7709,91.15578,506.5095,0.2347208,"NAN",28.07065,29.13156,30.42193,31.36987,32.21554,1009.971,32.12378,49.79148,1.126837,116.7467,0
"2015-06-26 15:20:00",191624,13.22,38.18,322.8374,504.208,85.27253,937.601,1013.032,93.62444,506.3177,91.96722,501.7725,0.2346527,"NAN",28.07617,29.17552,30.4203,31.30948,32.05626,1009.849,31.83812,50.43854,1.14121,129.8462,0
"2015-06-26 15:30:00",191625,13.21,38.15,272.3416,438.9567,74.91286,935.0839,1006.677,93.28101,441.8474,80.67172,443.4452,0.2346027,"NAN",28.08194,29.21084,30.41227,31.23593,31.84749,1009.774,31.79386,49.65932,1.36955,113.7605,0
"2015-06-26 15:40:00",191626,13.23,38.07,263.1436,438.5793,78.44185,932.9288,1005.823,93.17035,442.3045,83.33601,442.7993,0.2345577,"NAN",28.08814,29.24752,30.40071,31.14354,31.67666,1009.809,31.81547,48.87885,1.272694,104.6738,0
"2015-06-26 15:50:00",191627,13.21,38,252.4731,403.9663,74.45288,930.3389,1001.519,92.93082,409.4027,78.44622,411.1576,0.2345137,"NAN",28.09516,29.28123,30.37702,31.04872,31.4799,1009.777,31.8311,47.7085,1.622554,88.81985,0
"2015-06-26 16:00:00",191628,12.85,37.91,214.5841,363.4425,68.38687,929.4443,999.8054,92.79755,370.8479,71.93366,373.3793,0.23446,"NAN",28.10143,29.30689,30.34733,30.95188,31.33289,1009.72,31.70442,48.64694,1.365467,99.19623,0
"2015-06-26 16:10:00",191629,13.07,37.83,181.6844,324.3036,62.89087,927.481,996.0808,92.65047,334.6464,65.75013,335.5917,0.2344375,"NAN",28.10709,29.32827,30.30803,30.85263,31.1643,1009.713,31.71323,48.67249,1.39601,103.7767,0
"2015-06-26 16:20:00",191630,13.04,37.68,160.0715,292.827,58.91902,924.5769,989.8356,92.0166,307.6232,60.92723,305.4829,0.2344063,"NAN",28.11539,29.34858,30.27136,30.75279,30.97523,1009.688,31.4334,49.80537,1.454484,102.0187,0
"2015-06-26 16:30:00",191631,13.08,37.56,140.1736,266.9974,54.43208,928.8759,989.822,92.15867,284.2982,55.83079,279.2117,0.2343859,"NAN",28.12216,29.36139,30.22589,30.64789,30.83528,1009.616,31.32998,51.75811,0.8922905,142.0435,0
"2015-06-26 16:40:00",191632,12.75,37.43,118.4487,232.4394,47.5216,929.7513,988.1415,92.20549,246.2832,47.52694,240.3688,0.2343704,"NAN",28.13024,29.37201,30.18111,30.55412,30.72073,1009.719,31.23566,51.60806,0.9055206,113.6496,0
"2015-06-26 16:50:00",191633,12.55,37.2,70.97845,169.5972,35.40538,921.3603,977.2174,91.39785,186.0174,36.48983,180.5047,0.2343456,"NAN",28.1365,29.37501,30.12996,30.4614,30.54898,1009.773,31.06449,52.6067,0.8138906,134.4117,0
